SUMLEV,COUNTY,PLACE,PRIMGEO_FLAG,NAME,POPTYPE,YEAR,POPULATION
50,159,0,0,Rowan County,POPESTIMATE,2010,138354
50,159,0,0,Rowan County,POPESTIMATE,2011,137851
50,159,0,0,Rowan County,POPESTIMATE,2012,137580
50,159,0,0,Rowan County,POPESTIMATE,2013,137782
50,159,0,0,Rowan County,POPESTIMATE,2014,138168
50,159,0,0,Rowan County,POPESTIMATE,2015,138576
50,159,0,0,Rowan County,POPESTIMATE,2016,139529
50,159,0,0,Rowan County,POPESTIMATE,2017,140644
157,159,12480,1,China Grove town,CENSUSPOP,2010,3563
157,159,12480,1,China Grove town,ESTIMATESBASE,2010,4162
157,159,12480,1,China Grove town,POPESTIMATE,2010,4155
157,159,12480,1,China Grove town,POPESTIMATE,2011,4134
157,159,12480,1,China Grove town,POPESTIMATE,2012,4126
157,159,12480,1,China Grove town,POPESTIMATE,2013,4122
157,159,12480,1,China Grove town,POPESTIMATE,2014,4120
157,159,12480,1,China Grove town,POPESTIMATE,2015,4137
157,159,12480,1,China Grove town,POPESTIMATE,2016,4176
157,159,12480,1,China Grove town,POPESTIMATE,2017,4202
157,159,13000,1,Cleveland town,CENSUSPOP,2010,871
157,159,13000,1,Cleveland town,ESTIMATESBASE,2010,871
157,159,13000,1,Cleveland town,POPESTIMATE,2010,869
157,159,13000,1,Cleveland town,POPESTIMATE,2011,866
157,159,13000,1,Cleveland town,POPESTIMATE,2012,865
157,159,13000,1,Cleveland town,POPESTIMATE,2013,864
157,159,13000,1,Cleveland town,POPESTIMATE,2014,865
157,159,13000,1,Cleveland town,POPESTIMATE,2015,866
157,159,13000,1,Cleveland town,POPESTIMATE,2016,870
157,159,13000,1,Cleveland town,POPESTIMATE,2017,875
157,159,19860,1,East Spencer town,CENSUSPOP,2010,1534
157,159,19860,1,East Spencer town,ESTIMATESBASE,2010,1552
157,159,19860,1,East Spencer town,POPESTIMATE,2010,1549
157,159,19860,1,East Spencer town,POPESTIMATE,2011,1542
157,159,19860,1,East Spencer town,POPESTIMATE,2012,1538
157,159,19860,1,East Spencer town,POPESTIMATE,2013,1535
157,159,19860,1,East Spencer town,POPESTIMATE,2014,1536
157,159,19860,1,East Spencer town,POPESTIMATE,2015,1538
157,159,19860,1,East Spencer town,POPESTIMATE,2016,1542
157,159,19860,1,East Spencer town,POPESTIMATE,2017,1550
157,159,22600,1,Faith town,CENSUSPOP,2010,807
157,159,22600,1,Faith town,ESTIMATESBASE,2010,789
157,159,22600,1,Faith town,POPESTIMATE,2010,788
157,159,22600,1,Faith town,POPESTIMATE,2011,783
157,159,22600,1,Faith town,POPESTIMATE,2012,781
157,159,22600,1,Faith town,POPESTIMATE,2013,781
157,159,22600,1,Faith town,POPESTIMATE,2014,781
157,159,22600,1,Faith town,POPESTIMATE,2015,783
157,159,22600,1,Faith town,POPESTIMATE,2016,792
157,159,22600,1,Faith town,POPESTIMATE,2017,796
157,159,27440,1,Granite Quarry town,CENSUSPOP,2010,2930
157,159,27440,1,Granite Quarry town,ESTIMATESBASE,2010,2960
157,159,27440,1,Granite Quarry town,POPESTIMATE,2010,2955
157,159,27440,1,Granite Quarry town,POPESTIMATE,2011,2944
157,159,27440,1,Granite Quarry town,POPESTIMATE,2012,2938
157,159,27440,1,Granite Quarry town,POPESTIMATE,2013,2935
157,159,27440,1,Granite Quarry town,POPESTIMATE,2014,2936
157,159,27440,1,Granite Quarry town,POPESTIMATE,2015,2943
157,159,27440,1,Granite Quarry town,POPESTIMATE,2016,2962
157,159,27440,1,Granite Quarry town,POPESTIMATE,2017,2983
157,159,35200,1,Kannapolis city (pt.),CENSUSPOP,2010,9431
157,159,35200,1,Kannapolis city (pt.),ESTIMATESBASE,2010,9427
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2010,9435
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2011,9430
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2012,9473
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2013,9584
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2014,9714
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2015,9863
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2016,10066
157,159,35200,1,Kannapolis city (pt.),POPESTIMATE,2017,10299
157,159,36860,1,Landis town,CENSUSPOP,2010,3109
157,159,36860,1,Landis town,ESTIMATESBASE,2010,3087
157,159,36860,1,Landis town,POPESTIMATE,2010,3082
157,159,36860,1,Landis town,POPESTIMATE,2011,3069
157,159,36860,1,Landis town,POPESTIMATE,2012,3061
157,159,36860,1,Landis town,POPESTIMATE,2013,3060
157,159,36860,1,Landis town,POPESTIMATE,2014,3061
157,159,36860,1,Landis town,POPESTIMATE,2015,3067
157,159,36860,1,Landis town,POPESTIMATE,2016,3096
157,159,36860,1,Landis town,POPESTIMATE,2017,3114
157,159,57340,1,Rockwell town,CENSUSPOP,2010,2108
157,159,57340,1,Rockwell town,ESTIMATESBASE,2010,2120
157,159,57340,1,Rockwell town,POPESTIMATE,2010,2116
157,159,57340,1,Rockwell town,POPESTIMATE,2011,2108
157,159,57340,1,Rockwell town,POPESTIMATE,2012,2104
157,159,57340,1,Rockwell town,POPESTIMATE,2013,2104
157,159,57340,1,Rockwell town,POPESTIMATE,2014,2104
157,159,57340,1,Rockwell town,POPESTIMATE,2015,2110
157,159,57340,1,Rockwell town,POPESTIMATE,2016,2128
157,159,57340,1,Rockwell town,POPESTIMATE,2017,2142
157,159,58860,1,Salisbury city,CENSUSPOP,2010,33662
157,159,58860,1,Salisbury city,ESTIMATESBASE,2010,33529
157,159,58860,1,Salisbury city,POPESTIMATE,2010,33486
157,159,58860,1,Salisbury city,POPESTIMATE,2011,33374
157,159,58860,1,Salisbury city,POPESTIMATE,2012,33223
157,159,58860,1,Salisbury city,POPESTIMATE,2013,33311
157,159,58860,1,Salisbury city,POPESTIMATE,2014,33504
157,159,58860,1,Salisbury city,POPESTIMATE,2015,33513
157,159,58860,1,Salisbury city,POPESTIMATE,2016,33657
157,159,58860,1,Salisbury city,POPESTIMATE,2017,33849
157,159,63760,1,Spencer town,CENSUSPOP,2010,3267
157,159,63760,1,Spencer town,ESTIMATESBASE,2010,3273
157,159,63760,1,Spencer town,POPESTIMATE,2010,3267
157,159,63760,1,Spencer town,POPESTIMATE,2011,3249
157,159,63760,1,Spencer town,POPESTIMATE,2012,3231
157,159,63760,1,Spencer town,POPESTIMATE,2013,3236
157,159,63760,1,Spencer town,POPESTIMATE,2014,3237
157,159,63760,1,Spencer town,POPESTIMATE,2015,3234
157,159,63760,1,Spencer town,POPESTIMATE,2016,3242
157,159,63760,1,Spencer town,POPESTIMATE,2017,3256
157,159,99990,1,Balance of Rowan County,CENSUSPOP,2010,77146
157,159,99990,1,Balance of Rowan County,ESTIMATESBASE,2010,76748
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2010,76652
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2011,76352
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2012,76240
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2013,76250
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2014,76310
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2015,76522
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2016,76998
157,159,99990,1,Balance of Rowan County,POPESTIMATE,2017,77578
50,161,0,0,Rutherford County,CENSUSPOP,2010,67810
50,161,0,0,Rutherford County,ESTIMATESBASE,2010,67816
50,161,0,0,Rutherford County,POPESTIMATE,2010,67734
50,161,0,0,Rutherford County,POPESTIMATE,2011,67414
50,161,0,0,Rutherford County,POPESTIMATE,2012,67215
50,161,0,0,Rutherford County,POPESTIMATE,2013,66830
50,161,0,0,Rutherford County,POPESTIMATE,2014,66557
50,161,0,0,Rutherford County,POPESTIMATE,2015,66373
50,161,0,0,Rutherford County,POPESTIMATE,2016,66305
50,161,0,0,Rutherford County,POPESTIMATE,2017,66551
157,161,7220,1,Bostic town,CENSUSPOP,2010,386
157,161,7220,1,Bostic town,ESTIMATESBASE,2010,385
157,161,7220,1,Bostic town,POPESTIMATE,2010,384
157,161,7220,1,Bostic town,POPESTIMATE,2011,382
157,161,7220,1,Bostic town,POPESTIMATE,2012,381
157,161,7220,1,Bostic town,POPESTIMATE,2013,380
157,161,7220,1,Bostic town,POPESTIMATE,2014,378
157,161,7220,1,Bostic town,POPESTIMATE,2015,376
157,161,7220,1,Bostic town,POPESTIMATE,2016,376
157,161,7220,1,Bostic town,POPESTIMATE,2017,376
157,161,12460,1,Chimney Rock Village village,CENSUSPOP,2010,113
157,161,12460,1,Chimney Rock Village village,ESTIMATESBASE,2010,119
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2010,119
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2011,118
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2012,118
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2013,117
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2014,116
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2015,116
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2016,115
157,161,12460,1,Chimney Rock Village village,POPESTIMATE,2017,116
157,161,20780,1,Ellenboro town,CENSUSPOP,2010,873
157,161,20780,1,Ellenboro town,ESTIMATESBASE,2010,851
157,161,20780,1,Ellenboro town,POPESTIMATE,2010,850
157,161,20780,1,Ellenboro town,POPESTIMATE,2011,847
157,161,20780,1,Ellenboro town,POPESTIMATE,2012,844
157,161,20780,1,Ellenboro town,POPESTIMATE,2013,838
157,161,20780,1,Ellenboro town,POPESTIMATE,2014,835
157,161,20780,1,Ellenboro town,POPESTIMATE,2015,833
157,161,20780,1,Ellenboro town,POPESTIMATE,2016,830
157,161,20780,1,Ellenboro town,POPESTIMATE,2017,834
157,161,24080,1,Forest City town,CENSUSPOP,2010,7476
157,161,24080,1,Forest City town,ESTIMATESBASE,2010,7476
157,161,24080,1,Forest City town,POPESTIMATE,2010,7463
157,161,24080,1,Forest City town,POPESTIMATE,2011,7411
157,161,24080,1,Forest City town,POPESTIMATE,2012,7375
157,161,24080,1,Forest City town,POPESTIMATE,2013,7299
157,161,24080,1,Forest City town,POPESTIMATE,2014,7329
157,161,24080,1,Forest City town,POPESTIMATE,2015,7251
157,161,24080,1,Forest City town,POPESTIMATE,2016,7204
157,161,24080,1,Forest City town,POPESTIMATE,2017,7210
157,161,36500,1,Lake Lure town,CENSUSPOP,2010,1192
157,161,36500,1,Lake Lure town,ESTIMATESBASE,2010,1172
157,161,36500,1,Lake Lure town,POPESTIMATE,2010,1171
157,161,36500,1,Lake Lure town,POPESTIMATE,2011,1166
157,161,36500,1,Lake Lure town,POPESTIMATE,2012,1164
157,161,36500,1,Lake Lure town,POPESTIMATE,2013,1158
157,161,36500,1,Lake Lure town,POPESTIMATE,2014,1154
157,161,36500,1,Lake Lure town,POPESTIMATE,2015,1152
157,161,36500,1,Lake Lure town,POPESTIMATE,2016,1146
157,161,36500,1,Lake Lure town,POPESTIMATE,2017,1151
157,161,58420,1,Ruth town,CENSUSPOP,2010,440
157,161,58420,1,Ruth town,ESTIMATESBASE,2010,419
157,161,58420,1,Ruth town,POPESTIMATE,2010,418
157,161,58420,1,Ruth town,POPESTIMATE,2011,418
157,161,58420,1,Ruth town,POPESTIMATE,2012,416
157,161,58420,1,Ruth town,POPESTIMATE,2013,414
157,161,58420,1,Ruth town,POPESTIMATE,2014,413
157,161,58420,1,Ruth town,POPESTIMATE,2015,413
157,161,58420,1,Ruth town,POPESTIMATE,2016,410
157,161,58420,1,Ruth town,POPESTIMATE,2017,413
157,161,58460,1,Rutherfordton town,CENSUSPOP,2010,4213
157,161,58460,1,Rutherfordton town,ESTIMATESBASE,2010,4152
157,161,58460,1,Rutherfordton town,POPESTIMATE,2010,4150
157,161,58460,1,Rutherfordton town,POPESTIMATE,2011,4140
157,161,58460,1,Rutherfordton town,POPESTIMATE,2012,4121
157,161,58460,1,Rutherfordton town,POPESTIMATE,2013,4076
157,161,58460,1,Rutherfordton town,POPESTIMATE,2014,4076
157,161,58460,1,Rutherfordton town,POPESTIMATE,2015,4051
157,161,58460,1,Rutherfordton town,POPESTIMATE,2016,4022
157,161,58460,1,Rutherfordton town,POPESTIMATE,2017,4031
157,161,63880,1,Spindale town,CENSUSPOP,2010,4321
157,161,63880,1,Spindale town,ESTIMATESBASE,2010,4339
157,161,63880,1,Spindale town,POPESTIMATE,2010,4327
157,161,63880,1,Spindale town,POPESTIMATE,2011,4307
157,161,63880,1,Spindale town,POPESTIMATE,2012,4271
157,161,63880,1,Spindale town,POPESTIMATE,2013,4269
157,161,63880,1,Spindale town,POPESTIMATE,2014,4244
157,161,63880,1,Spindale town,POPESTIMATE,2015,4237
157,161,63880,1,Spindale town,POPESTIMATE,2016,4209
157,161,63880,1,Spindale town,POPESTIMATE,2017,4218
157,161,99990,1,Balance of Rutherford County,CENSUSPOP,2010,48796
157,161,99990,1,Balance of Rutherford County,ESTIMATESBASE,2010,48903
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2010,48852
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2011,48625
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2012,48525
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2013,48279
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2014,48012
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2015,47944
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2016,47993
157,161,99990,1,Balance of Rutherford County,POPESTIMATE,2017,48202
50,163,0,0,Sampson County,CENSUSPOP,2010,63431
50,163,0,0,Sampson County,ESTIMATESBASE,2010,63469
50,163,0,0,Sampson County,POPESTIMATE,2010,63532
50,163,0,0,Sampson County,POPESTIMATE,2011,63552
50,163,0,0,Sampson County,POPESTIMATE,2012,63763
50,163,0,0,Sampson County,POPESTIMATE,2013,63964
50,163,0,0,Sampson County,POPESTIMATE,2014,63889
50,163,0,0,Sampson County,POPESTIMATE,2015,63673
50,163,0,0,Sampson County,POPESTIMATE,2016,63363
50,163,0,0,Sampson County,POPESTIMATE,2017,63430
157,163,2700,1,Autryville town,CENSUSPOP,2010,196
157,163,2700,1,Autryville town,ESTIMATESBASE,2010,200
157,163,2700,1,Autryville town,POPESTIMATE,2010,200
157,163,2700,1,Autryville town,POPESTIMATE,2011,200
157,163,2700,1,Autryville town,POPESTIMATE,2012,201
157,163,2700,1,Autryville town,POPESTIMATE,2013,202
157,163,2700,1,Autryville town,POPESTIMATE,2014,202
157,163,2700,1,Autryville town,POPESTIMATE,2015,201
157,163,2700,1,Autryville town,POPESTIMATE,2016,198
157,163,2700,1,Autryville town,POPESTIMATE,2017,200
157,163,13240,1,Clinton city,CENSUSPOP,2010,8639
157,163,13240,1,Clinton city,ESTIMATESBASE,2010,8706
157,163,13240,1,Clinton city,POPESTIMATE,2010,8661
157,163,13240,1,Clinton city,POPESTIMATE,2011,8667
157,163,13240,1,Clinton city,POPESTIMATE,2012,8682
157,163,13240,1,Clinton city,POPESTIMATE,2013,8703
157,163,13240,1,Clinton city,POPESTIMATE,2014,8693
157,163,13240,1,Clinton city,POPESTIMATE,2015,8657
157,163,13240,1,Clinton city,POPESTIMATE,2016,8543
157,163,13240,1,Clinton city,POPESTIMATE,2017,8539
157,163,22560,1,Faison town (pt.),CENSUSPOP,2010,0
157,163,22560,1,Faison town (pt.),ESTIMATESBASE,2010,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2010,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2011,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2012,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2013,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2014,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2015,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2016,0
157,163,22560,1,Faison town (pt.),POPESTIMATE,2017,0
157,163,22620,1,Falcon town (pt.),CENSUSPOP,2010,0
157,163,22620,1,Falcon town (pt.),ESTIMATESBASE,2010,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2010,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2011,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2012,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2013,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2014,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2015,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2016,0
157,163,22620,1,Falcon town (pt.),POPESTIMATE,2017,0
157,163,25460,1,Garland town,CENSUSPOP,2010,625
157,163,25460,1,Garland town,ESTIMATESBASE,2010,625
157,163,25460,1,Garland town,POPESTIMATE,2010,626
157,163,25460,1,Garland town,POPESTIMATE,2011,627
157,163,25460,1,Garland town,POPESTIMATE,2012,629
157,163,25460,1,Garland town,POPESTIMATE,2013,630
157,163,25460,1,Garland town,POPESTIMATE,2014,628
157,163,25460,1,Garland town,POPESTIMATE,2015,626
157,163,25460,1,Garland town,POPESTIMATE,2016,619
157,163,25460,1,Garland town,POPESTIMATE,2017,619
157,163,29680,1,Harrells town (pt.),CENSUSPOP,2010,179
157,163,29680,1,Harrells town (pt.),ESTIMATESBASE,2010,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2010,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2011,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2012,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2013,198
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2014,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2015,197
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2016,194
157,163,29680,1,Harrells town (pt.),POPESTIMATE,2017,194
157,163,47020,1,Newton Grove town,CENSUSPOP,2010,569
157,163,47020,1,Newton Grove town,ESTIMATESBASE,2010,569
157,163,47020,1,Newton Grove town,POPESTIMATE,2010,570
157,163,47020,1,Newton Grove town,POPESTIMATE,2011,568
157,163,47020,1,Newton Grove town,POPESTIMATE,2012,571
157,163,47020,1,Newton Grove town,POPESTIMATE,2013,572
157,163,47020,1,Newton Grove town,POPESTIMATE,2014,571
157,163,47020,1,Newton Grove town,POPESTIMATE,2015,569
157,163,47020,1,Newton Grove town,POPESTIMATE,2016,564
157,163,47020,1,Newton Grove town,POPESTIMATE,2017,563
157,163,57800,1,Roseboro town,CENSUSPOP,2010,1191
157,163,57800,1,Roseboro town,ESTIMATESBASE,2010,1188
157,163,57800,1,Roseboro town,POPESTIMATE,2010,1190
157,163,57800,1,Roseboro town,POPESTIMATE,2011,1190
157,163,57800,1,Roseboro town,POPESTIMATE,2012,1193
157,163,57800,1,Roseboro town,POPESTIMATE,2013,1195
157,163,57800,1,Roseboro town,POPESTIMATE,2014,1192
157,163,57800,1,Roseboro town,POPESTIMATE,2015,1188
157,163,57800,1,Roseboro town,POPESTIMATE,2016,1171
157,163,57800,1,Roseboro town,POPESTIMATE,2017,1171
157,163,58840,1,Salemburg town,CENSUSPOP,2010,435
157,163,58840,1,Salemburg town,ESTIMATESBASE,2010,423
157,163,58840,1,Salemburg town,POPESTIMATE,2010,424
157,163,58840,1,Salemburg town,POPESTIMATE,2011,423
157,163,58840,1,Salemburg town,POPESTIMATE,2012,424
157,163,58840,1,Salemburg town,POPESTIMATE,2013,425
157,163,58840,1,Salemburg town,POPESTIMATE,2014,424
157,163,58840,1,Salemburg town,POPESTIMATE,2015,422
157,163,58840,1,Salemburg town,POPESTIMATE,2016,416
157,163,58840,1,Salemburg town,POPESTIMATE,2017,416
157,163,68740,1,Turkey town,CENSUSPOP,2010,292
157,163,68740,1,Turkey town,ESTIMATESBASE,2010,292
157,163,68740,1,Turkey town,POPESTIMATE,2010,292
157,163,68740,1,Turkey town,POPESTIMATE,2011,292
157,163,68740,1,Turkey town,POPESTIMATE,2012,293
157,163,68740,1,Turkey town,POPESTIMATE,2013,293
157,163,68740,1,Turkey town,POPESTIMATE,2014,295
157,163,68740,1,Turkey town,POPESTIMATE,2015,291
157,163,68740,1,Turkey town,POPESTIMATE,2016,295
157,163,68740,1,Turkey town,POPESTIMATE,2017,295
157,163,99990,1,Balance of Sampson County,CENSUSPOP,2010,51305
157,163,99990,1,Balance of Sampson County,ESTIMATESBASE,2010,51269
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2010,51372
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2011,51388
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2012,51573
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2013,51746
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2014,51687
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2015,51522
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2016,51363
157,163,99990,1,Balance of Sampson County,POPESTIMATE,2017,51433
50,165,0,0,Scotland County,CENSUSPOP,2010,36157
50,165,0,0,Scotland County,ESTIMATESBASE,2010,36157
50,165,0,0,Scotland County,POPESTIMATE,2010,36059
50,165,0,0,Scotland County,POPESTIMATE,2011,36276
50,165,0,0,Scotland County,POPESTIMATE,2012,36091
50,165,0,0,Scotland County,POPESTIMATE,2013,35907
50,165,0,0,Scotland County,POPESTIMATE,2014,35658
50,165,0,0,Scotland County,POPESTIMATE,2015,35319
50,165,0,0,Scotland County,POPESTIMATE,2016,35250
50,165,0,0,Scotland County,POPESTIMATE,2017,35093
157,165,19620,1,East Laurinburg town,CENSUSPOP,2010,300
157,165,19620,1,East Laurinburg town,ESTIMATESBASE,2010,304
157,165,19620,1,East Laurinburg town,POPESTIMATE,2010,303
157,165,19620,1,East Laurinburg town,POPESTIMATE,2011,300
157,165,19620,1,East Laurinburg town,POPESTIMATE,2012,297
157,165,19620,1,East Laurinburg town,POPESTIMATE,2013,295
157,165,19620,1,East Laurinburg town,POPESTIMATE,2014,289
157,165,19620,1,East Laurinburg town,POPESTIMATE,2015,287
157,165,19620,1,East Laurinburg town,POPESTIMATE,2016,285
157,165,19620,1,East Laurinburg town,POPESTIMATE,2017,281
157,165,25940,1,Gibson town,CENSUSPOP,2010,540
157,165,25940,1,Gibson town,ESTIMATESBASE,2010,540
157,165,25940,1,Gibson town,POPESTIMATE,2010,539
157,165,25940,1,Gibson town,POPESTIMATE,2011,535
157,165,25940,1,Gibson town,POPESTIMATE,2012,530
157,165,25940,1,Gibson town,POPESTIMATE,2013,525
157,165,25940,1,Gibson town,POPESTIMATE,2014,518
157,165,25940,1,Gibson town,POPESTIMATE,2015,514
157,165,25940,1,Gibson town,POPESTIMATE,2016,509
157,165,25940,1,Gibson town,POPESTIMATE,2017,507
157,165,37220,1,Laurinburg city,CENSUSPOP,2010,15962
157,165,37220,1,Laurinburg city,ESTIMATESBASE,2010,15948
157,165,37220,1,Laurinburg city,POPESTIMATE,2010,15903
157,165,37220,1,Laurinburg city,POPESTIMATE,2011,15807
157,165,37220,1,Laurinburg city,POPESTIMATE,2012,15642
157,165,37220,1,Laurinburg city,POPESTIMATE,2013,15607
157,165,37220,1,Laurinburg city,POPESTIMATE,2014,15409
157,165,37220,1,Laurinburg city,POPESTIMATE,2015,15240
157,165,37220,1,Laurinburg city,POPESTIMATE,2016,15239
157,165,37220,1,Laurinburg city,POPESTIMATE,2017,15156
157,165,42020,1,Maxton town (pt.),CENSUSPOP,2010,196
157,165,42020,1,Maxton town (pt.),ESTIMATESBASE,2010,196
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2010,195
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2011,193
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2012,192
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2013,190
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2014,188
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2015,187
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2016,185
157,165,42020,1,Maxton town (pt.),POPESTIMATE,2017,184
157,165,70480,1,Wagram town,CENSUSPOP,2010,840
157,165,70480,1,Wagram town,ESTIMATESBASE,2010,840
157,165,70480,1,Wagram town,POPESTIMATE,2010,838
157,165,70480,1,Wagram town,POPESTIMATE,2011,831
157,165,70480,1,Wagram town,POPESTIMATE,2012,822
157,165,70480,1,Wagram town,POPESTIMATE,2013,817
157,165,70480,1,Wagram town,POPESTIMATE,2014,805
157,165,70480,1,Wagram town,POPESTIMATE,2015,799
157,165,70480,1,Wagram town,POPESTIMATE,2016,792
157,165,70480,1,Wagram town,POPESTIMATE,2017,787
157,165,99990,1,Balance of Scotland County,CENSUSPOP,2010,18319
157,165,99990,1,Balance of Scotland County,ESTIMATESBASE,2010,18329
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2010,18281
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2011,18610
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2012,18608
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2013,18473
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2014,18449
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2015,18292
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2016,18240
157,165,99990,1,Balance of Scotland County,POPESTIMATE,2017,18178
50,167,0,0,Stanly County,CENSUSPOP,2010,60585
50,167,0,0,Stanly County,ESTIMATESBASE,2010,60586
50,167,0,0,Stanly County,POPESTIMATE,2010,60577
50,167,0,0,Stanly County,POPESTIMATE,2011,60533
50,167,0,0,Stanly County,POPESTIMATE,2012,60479
50,167,0,0,Stanly County,POPESTIMATE,2013,60667
50,167,0,0,Stanly County,POPESTIMATE,2014,60659
50,167,0,0,Stanly County,POPESTIMATE,2015,60685
50,167,0,0,Stanly County,POPESTIMATE,2016,60880
50,167,0,0,Stanly County,POPESTIMATE,2017,61482
157,167,680,1,Albemarle city,CENSUSPOP,2010,15903
157,167,680,1,Albemarle city,ESTIMATESBASE,2010,15890
157,167,680,1,Albemarle city,POPESTIMATE,2010,15883
157,167,680,1,Albemarle city,POPESTIMATE,2011,15872
157,167,680,1,Albemarle city,POPESTIMATE,2012,15825
157,167,680,1,Albemarle city,POPESTIMATE,2013,15862
157,167,680,1,Albemarle city,POPESTIMATE,2014,15833
157,167,680,1,Albemarle city,POPESTIMATE,2015,15844
157,167,680,1,Albemarle city,POPESTIMATE,2016,15834
157,167,680,1,Albemarle city,POPESTIMATE,2017,15977
157,167,2960,1,Badin town,CENSUSPOP,2010,1974
157,167,2960,1,Badin town,ESTIMATESBASE,2010,1974
157,167,2960,1,Badin town,POPESTIMATE,2010,1974
157,167,2960,1,Badin town,POPESTIMATE,2011,1972
157,167,2960,1,Badin town,POPESTIMATE,2012,1957
157,167,2960,1,Badin town,POPESTIMATE,2013,1959
157,167,2960,1,Badin town,POPESTIMATE,2014,1960
157,167,2960,1,Badin town,POPESTIMATE,2015,1957
157,167,2960,1,Badin town,POPESTIMATE,2016,1951
157,167,2960,1,Badin town,POPESTIMATE,2017,1960
157,167,38860,1,Locust city (pt.),CENSUSPOP,2010,2715
157,167,38860,1,Locust city (pt.),ESTIMATESBASE,2010,2711
157,167,38860,1,Locust city (pt.),POPESTIMATE,2010,2711
157,167,38860,1,Locust city (pt.),POPESTIMATE,2011,2713
157,167,38860,1,Locust city (pt.),POPESTIMATE,2012,2767
157,167,38860,1,Locust city (pt.),POPESTIMATE,2013,2796
157,167,38860,1,Locust city (pt.),POPESTIMATE,2014,2795
157,167,38860,1,Locust city (pt.),POPESTIMATE,2015,2800
157,167,38860,1,Locust city (pt.),POPESTIMATE,2016,2868
